#real   measured    statistics.pvariance
100	100.25347504179604	0.2228055126331026
105	105.42090897286067	0.5062860492520773
110	111.14442568925328	0.26200502678405607
115	116.51003533574283	1.5978632310400074
120	121.19017776117013	0.687853642374575
125	129.80089121306852	5.839197309357836
130	131.47016664408616	0.5197977114588855
135	136.5338308681383	0.9387872350591681
140	142.12395359961732	0.659510078680212
145	146.96932126720344	1.1781101412104442
150	151.2830188679245	0.5140619437522291
155	157.57053364045714	2.968450550660655
160	162.70281608425938	1.9042732035514642
165	167.33846153846153	7.465621301775152
170	172.17251051893408	0.7307074192171358
175	183.53215133596018	15.533994923204217
180	185.40394278657155	7.219700584955953
